#{"t_start": 1670741543.517839, "env_id": "LunarLander-v2"}
r,l,t
242.898708,335,1803.591766
234.064045,412,1806.787866
258.984733,337,1809.401378
233.280509,422,1813.295633
243.975062,357,1816.558252
251.635464,331,1819.406513
271.373994,310,1825.52865
267.662712,383,1828.596407
266.360744,420,1832.071244
241.086435,347,1835.190154
242.182394,340,1838.25996
-29.83029,290,1840.715044
239.613781,342,1847.523615
258.292195,357,1850.405387
15.537334,300,1852.920436
29.312795,358,1856.360844
246.049033,358,1859.628623
253.031471,375,1863.223968
-5.013663,303,1869.802081
247.978674,343,1872.907886
234.818001,360,1876.074062
221.387567,348,1879.395055
256.47194,351,1882.86497
267.096405,344,1886.218322
268.620976,343,1892.825658
21.518655,314,1895.486051
259.298911,348,1898.740789
262.053552,379,1902.083439
238.037803,378,1905.435221
226.213616,329,1908.111692
272.33412,361,1914.487621
-4.311298,323,1917.074915
215.474554,324,1920.069218
241.995353,373,1923.343989
76.937014,1000,1935.358121
274.435672,314,1937.883747
206.140501,463,1941.964239
233.949662,350,1945.014235
112.14704,1000,1957.443336
38.655962,190,1959.241845
230.390793,350,1962.525904
19.049502,308,1965.073203
257.538173,345,1967.833907
255.854001,329,1970.877602
253.365642,416,1977.621103
230.925759,363,1980.704733
210.725357,351,1983.702217
-0.145194,274,1986.106896
252.707398,346,1988.748274
252.474422,356,1992.264774
241.952432,328,1998.640168
-32.07695,325,2001.334352
-15.516675,287,2003.658564
235.964162,387,2007.031375
274.472248,328,2009.519171
246.902517,340,2012.452362
251.629156,366,2019.418793
-11.599484,285,2022.280882
247.883137,363,2025.797787
-7.024993,291,2028.630169
228.60195,356,2031.732198
225.472338,350,2035.147421
251.146314,401,2042.386128
244.183297,372,2045.658693
-30.92209,254,2047.839442
252.21504,296,2050.304121
263.247254,369,2053.065567
261.47124,386,2056.363502
83.086625,1000,2068.796419
265.821223,318,2071.551201
224.673838,364,2074.3998
-1.781719,232,2076.238233
250.387584,315,2082.905804
-23.130072,254,2085.361783
218.416205,302,2088.279682
236.93131,321,2091.085807
236.997128,316,2093.57604
-18.619755,259,2095.566033
238.791599,326,2098.170851
-25.141716,290,2105.013798
284.319266,379,2108.408396
224.864621,320,2111.180481
21.740329,261,2113.454664
227.051318,399,2116.545419
278.385006,393,2119.680547
230.402381,360,2126.877118
250.814395,346,2130.070541
257.711547,339,2133.084271
30.245321,273,2135.445221
198.032418,342,2138.295239
257.747119,374,2141.360049
205.212028,403,2148.600965
229.104408,356,2151.828082
250.704589,330,2154.648691
254.516102,354,2157.457834
260.452354,327,2159.951034
8.13349,298,2162.071508
247.057198,312,2168.198805
235.815283,553,2173.306861
250.581597,369,2176.494344
243.881346,341,2179.361066
230.518604,330,2181.920821
243.673039,384,2188.532178
216.983014,347,2191.522085
232.463552,358,2194.922853
231.096384,341,2197.881238
233.105665,372,2200.927552
199.266036,607,2205.419436
256.541387,379,2212.139007
246.324934,340,2215.216927
232.036048,312,2218.155135
-2.505148,275,2220.451601
231.235913,364,2223.325205
-114.030655,431,2230.077153
229.590699,315,2232.69753
234.129956,309,2235.038144
-21.592887,268,2237.645488
222.042124,445,2241.651083
245.649848,304,2244.093841
-16.802962,288,2246.230436
245.010114,417,2252.802035
264.120989,306,2255.495085
180.496647,341,2258.648697
-5.940091,242,2260.9856
29.754602,212,2263.022536
213.88454,369,2266.420911
13.450039,246,2271.699709
5.499175,227,2273.700032
6.167966,251,2275.887585
227.89595,312,2278.740474
230.691534,319,2281.943985
-28.37479,266,2284.338831
15.384283,308,2286.961763
260.79248,303,2289.190418
230.934053,350,2295.844606
193.836571,469,2300.586126
255.233634,301,2303.504438
225.889957,409,2307.263273
241.799369,341,2310.287292
240.91951,403,2317.223758
227.70942,329,2320.643639
0.978898,273,2323.402076
266.010032,378,2326.964214
211.08424,341,2329.848902
-4.407858,246,2331.74948
261.828013,343,2337.693464
239.983335,326,2340.524397
226.768589,325,2343.478854
258.281609,344,2346.532082
253.650245,339,2349.522083
252.517544,330,2352.18872
269.345866,354,2354.84843
31.673915,246,2360.165943
204.205694,318,2363.024375
235.620118,305,2365.673585
257.590149,322,2368.675596
238.986166,303,2371.494704
22.46221,212,2373.250748
217.795005,374,2379.5547
257.025623,303,2382.035773
4.17004,248,2384.392398
228.245478,297,2387.107395
262.83179,335,2390.170593
264.388706,317,2393.013441
256.335955,328,2395.51899
28.239129,241,2400.993806
4.36617,271,2403.27159
242.618446,357,2406.576706
277.101675,358,2409.890806
213.419418,412,2414.011765
193.350621,533,2418.600534
