#{"t_start": 1670897814.9570963, "env_id": "LunarLander-v2"}
r,l,t
-124868.029954,1000,2115.740837
-150879.343919,1000,2121.946735
-155498.511311,1000,2126.551273
-152046.197405,1000,2133.004103
-161085.94532,1000,2137.471091
-181802.648708,1000,2143.929664
-124327.460666,678,2147.091549
-696.920887,1000,2153.798313
-2401.025967,1000,2158.248476
-11141.663673,1000,2164.660301
-15577.942313,1000,2169.147173
-15755.181934,1000,2175.37805
-16112.911058,1000,2180.057671
-16492.628163,1000,2186.464647
-15816.048398,1000,2191.170671
-15309.720591,1000,2197.438086
-27847.428594,1000,2202.086171
-54869.499712,1000,2208.242216
-66229.479648,1000,2212.942904
-67662.972001,1000,2217.384427
-66229.198435,1000,2223.735707
-66960.722328,1000,2228.4661
-73400.427064,976,2234.635624
-828.597269,1000,2239.327297
-4888.267169,1000,2245.566103
-24064.742295,1000,2250.259743
-29380.181615,1000,2256.406864
-29468.612757,1000,2261.147089
-25883.712658,1000,2267.755437
-25214.393497,1000,2272.340364
-20719.17693,898,2278.333956
-351.339129,1000,2282.783126
-4274.937448,1000,2289.284893
-11092.572196,1000,2293.738015
-13949.175182,1000,2300.377927
-19010.886734,1000,2304.97257
-21759.732744,1000,2311.523945
-23562.199202,1000,2315.985304
-33269.744933,1000,2322.28054
-42559.466501,1000,2326.869872
-42221.492631,1000,2333.080954
-45595.80907,1000,2337.900636
-48728.702381,1000,2344.165768
-49654.47184,1000,2348.907592
-49686.891629,1000,2355.048926
-49886.744962,1000,2359.784647
-52930.600886,1000,2365.979039
-58092.564744,1000,2370.464035
-63615.493687,1000,2376.902234
-66877.659789,1000,2381.531213
-65133.6515,1000,2388.275945
-65002.390511,955,2392.536235
-685.848751,1000,2398.932036
-3435.409384,1000,2403.381943
-6165.158662,1000,2407.996368
-7287.814484,1000,2414.207452
-8030.007338,1000,2418.758496
-7481.505935,1000,2425.372363
-7836.171325,1000,2429.880821
-8003.16674,1000,2436.330068
-12338.063016,1000,2440.851618
-32560.354429,1000,2447.264344
-48800.877549,1000,2451.792371
-49994.298166,1000,2458.352259
-51107.96725,1000,2462.806141
-34193.9443,643,2467.364722
-763.717398,1000,2472.063452
-7629.270409,1000,2478.336201
-8634.042658,1000,2483.138584
-11069.77044,1000,2489.523456
-18602.18939,1000,2494.502922
-19763.130113,1000,2501.006549
-19976.375338,920,2505.349426
-292.19076,923,2511.496826
-827.315643,1000,2516.135555
-7115.031364,1000,2520.93412
-7546.539409,1000,2527.345459
-11497.416539,1000,2532.306621
-14440.180883,1000,2538.696251
-18145.483068,1000,2543.359873
-17065.167905,1000,2549.803619
-18074.953356,1000,2554.611202
-18027.300822,1000,2560.963272
-22392.140648,1000,2565.812924
-31817.912135,1000,2572.538241
-34437.314207,1000,2577.18541
-34776.755908,1000,2583.823161
-36160.242924,1000,2588.482174
-34912.064553,1000,2595.302963
-37262.14929,1000,2599.923628
-45938.140494,1000,2606.783548
-45810.509181,1000,2611.501972
-52742.441352,1000,2618.189409
-55995.354619,1000,2622.779506
-57905.79018,1000,2629.55344
-60714.992816,1000,2634.095626
-66379.376935,1000,2640.770229
-69549.931437,1000,2645.485424
-69054.277284,1000,2652.330197
-68673.826791,1000,2656.989615
-69583.700007,1000,2663.675844
-71745.057466,1000,2668.35488
-75747.492104,1000,2675.02383
-79861.442927,1000,2679.678086
-91248.154994,1000,2686.196878
-92502.242417,1000,2690.742326
-91797.405042,1000,2696.872459
-90900.599506,1000,2701.526161
-94743.900211,1000,2707.858875
-95555.582626,1000,2712.596156
-98208.418692,1000,2719.002459
-97169.101378,1000,2723.828881
-95653.295121,1000,2730.088327
-98041.659494,1000,2734.712372
-98687.245255,1000,2740.832609
-100637.364175,1000,2745.523263
-100599.299509,1000,2751.741475
-101313.33163,1000,2756.450703
-108665.956922,1000,2760.945364
-114188.027127,1000,2767.257131
-115876.425856,1000,2771.922531
-116327.741479,1000,2778.123467
-115774.361649,1000,2782.713602
-81815.684061,621,2787.072958
-319.813065,1000,2791.676298
-3527.536781,1000,2797.96666
-3549.977091,1000,2802.473675
-10603.596307,1000,2808.735608
-16281.848783,1000,2813.100719
-20983.951756,1000,2819.533439
-19727.95713,1000,2824.080365
-20010.655832,1000,2830.453209
-22693.162732,842,2834.19862
-769.503655,1000,2840.723662
-2855.228419,1000,2845.179923
-10737.236487,1000,2851.582413
-21723.148477,1000,2856.071707
-20519.507022,1000,2862.508347
-20998.285947,1000,2866.967705
-25853.890113,1000,2871.542122
-28329.240729,1000,2878.120464
-30770.241807,1000,2882.589303
-33720.172644,1000,2889.023873
