r,l,t
-94.786012,478,2762.044025
153.94283,576,2766.796195
-33.201387,1000,2778.193347
185.112234,663,2783.285401
166.023147,705,2788.780615
209.740188,672,2796.942472
-106.317526,586,2801.451543
172.740911,594,2806.141511
152.143072,779,2817.112676
-30.481613,1000,2826.24858
128.137729,674,2836.107549
-80.748286,392,2839.586538
190.308302,734,2846.056289
-155.937695,638,2851.761214
-53.687303,531,2860.60627
148.207758,709,2867.294806
-122.404037,587,2873.009778
108.56887,664,2883.587836
217.728833,690,2890.34603
118.637637,733,2897.56236
189.729851,613,2907.142796
50.917277,1000,2915.403182
195.481368,708,2920.807414
-163.38426,614,2928.911445
183.165643,671,2934.046554
-190.827794,757,2939.843699
146.209053,706,2949.055297
13.269532,1000,2957.066511
137.719586,693,2965.823882
47.150645,1000,2974.865479
122.840645,766,2981.722378
118.802846,730,2992.117533
158.290372,785,2999.065241
161.777027,625,3008.60547
-7.614747,1000,3017.622437
185.183843,680,3024.076397
-101.072656,621,3034.31287
-109.765938,539,3039.482403
-31.469314,588,3045.137737
184.387411,693,3055.841737
144.247312,711,3062.476078
175.64512,707,3067.952156
-150.055305,733,3077.041203
-77.159339,273,3079.15145
147.463386,659,3084.195715
101.527865,711,3090.124976
-69.721384,540,3098.290361
-11.35619,599,3103.303363
165.779308,729,3108.984379
212.442318,570,3116.972554
148.095752,729,3122.758679
158.911967,698,3128.582351
-55.563203,606,3138.054694
-94.467449,697,3144.304049
175.963126,610,3149.590452
-89.771385,609,3158.834201
163.28447,702,3165.095673
-75.336891,569,3170.189469
107.248595,877,3182.359717
160.099693,598,3188.006231
144.692551,651,3194.144821
92.833926,850,3205.925771
-94.225978,509,3210.537386
-51.331362,451,3214.574374
-88.013674,608,3219.992302
-49.387431,536,3227.864816
161.216428,631,3233.106659
152.515893,733,3239.098957
136.040298,707,3248.505932
-200.043514,874,3255.989928
-112.038979,683,3261.76848
122.624805,765,3271.169858
101.240942,768,3277.025939
96.73072,940,3288.492757
-79.691589,616,3294.008926
163.596023,701,3300.287595
82.207774,891,3312.40133
100.867638,897,3320.322686
143.135556,772,3327.186241
-58.216447,188,3332.774377
121.876523,973,3341.924792
-114.095185,650,3347.702926
-214.645062,710,3357.918197
189.447799,690,3364.164447
-89.556337,534,3369.033406
-83.839405,403,3377.194528
94.470319,856,3384.614096
-119.233928,575,3389.468291
-119.002761,690,3399.216796
98.810241,811,3406.04809
123.728594,867,3413.201124
117.713592,761,3423.023421
-126.127639,703,3428.525643
-164.971612,724,3434.008883
24.043923,1000,3445.201592
144.411565,782,3452.291828
116.431096,841,3463.815703
147.503958,728,3470.421207
179.133575,980,3482.980485
-97.056122,516,3487.231457
-160.606198,543,3491.631866
-111.947929,537,3496.476469
143.795113,820,3507.818117
-163.527797,608,3513.31267
-77.568769,776,3520.561732
-133.936832,621,3530.573099
192.245452,651,3536.749407
-108.355423,490,3541.028175
-71.751658,436,3544.894899
-100.173888,885,3556.081621
71.432944,840,3563.183338
99.284834,761,3573.239269
-154.70142,667,3578.836708
162.754106,697,3584.487782
184.557253,690,3593.186147
-134.09672,765,3599.032782
-72.503759,292,3601.349145
-68.762776,1000,3614.134769
-76.68607,589,3619.514628
11.341705,1000,3628.03833
-164.724178,669,3637.584704
172.515501,689,3643.295915
9.735822,1000,3655.920822
59.509323,1000,3665.112361
154.987442,723,3671.876548
-138.71479,725,3682.804596
95.680421,878,3691.288666
-91.918695,1000,3704.266929
165.496724,819,3711.13745
-98.259216,424,3714.6738
-130.871264,608,3723.531657
-129.898293,608,3728.559744
-145.915188,727,3734.566777
-21.726667,1000,3746.010003
-98.319859,472,3749.62678
120.002621,673,3754.759938
-57.039997,1000,3766.281372
208.569659,626,3771.53993
-132.564775,538,3776.063401
-67.282755,1000,3788.310475
143.644264,620,3793.53569
-87.244114,388,3796.988017
145.941995,672,3807.166816
181.876172,504,3811.766742
143.111194,684,3818.238781
-110.752888,601,3828.278928
188.773099,609,3834.088624
174.275769,710,3840.656208
-81.529584,604,3850.629889
202.686471,607,3856.580073
69.427587,1000,3864.984932
-93.958954,1000,3877.169073
213.876348,613,3882.157319
-174.29889,538,3886.565582
61.984274,836,3896.731833
170.034607,540,3901.32125
-87.744519,493,3905.400741
49.054359,929,3916.371744
158.190587,783,3922.179494
-167.078246,721,3928.056585
-64.700246,283,3934.308966
-155.414027,639,3940.121225
-177.04303,637,3945.963098
168.202774,496,3950.322564
-215.023278,815,3961.622184
-52.083028,296,3964.348596
-113.315909,566,3969.486362
-73.235241,419,3973.514565
-55.218827,207,3979.818331
181.829806,582,3985.342858
-196.263187,895,3993.796135
-70.965906,219,3995.813284
-180.961467,833,4007.854445
64.054756,830,4015.664452
216.958426,537,4020.679277
-86.08799,383,4027.673389
-85.034266,568,4032.229883
101.430964,735,4038.214738
221.635573,554,4046.487942
-87.402971,304,4049.143263
-93.933893,1000,4057.607112
-108.973654,466,4061.225463
-81.664383,256,4066.531513
-87.950508,476,4069.994126
-160.170264,645,4074.657372
214.667107,571,4078.757512
-56.391864,256,4084.321384
198.89787,628,4089.850777
-117.429907,493,4094.29825
184.935743,573,4099.32016
140.816532,592,4108.627272
-236.731723,911,4117.193877
-208.918049,966,4129.888279
-26.84497,376,4133.260951
185.100783,587,4138.731236
88.103713,754,4145.885135
-86.667169,298,4152.957052
136.651436,636,4158.911826
164.292346,801,4166.531804
-67.428407,309,4169.450218
98.161501,743,4179.946782
-112.505531,667,4185.572183
-148.521756,694,4191.412497
204.138904,601,4200.238221
83.896119,845,4206.721244
119.548758,681,4211.96875
-101.443386,508,4219.277366
-149.129755,647,4224.260454
-67.259633,329,4226.833475
242.018637,582,4231.377944
134.458745,672,4239.996456
-107.672539,621,4245.013245
-61.368685,394,4248.527852
211.644311,508,4257.765882
-55.212643,436,4261.942705
-163.772564,830,4269.280092
-127.402472,641,4275.049482
126.716092,836,4286.66478
-76.308566,398,4290.205315
-143.864433,736,4297.124029
-61.455454,251,4303.653806
-222.983961,898,4312.026066
-67.419145,1000,4320.923359
209.817039,562,4330.364365
102.174438,593,4336.100525
-64.039219,161,4337.572689
183.899443,662,4343.406151
-174.61023,891,4353.961423
-91.961921,568,4358.394262
-127.039212,537,4362.681134
191.450676,600,4371.127794
178.792603,569,4375.853391
103.011416,808,4382.45925
-70.689173,249,4387.535462
-79.060249,525,4391.510763
-48.667734,387,4394.485937
-102.053603,472,4398.407647
170.166373,677,4408.355498
-55.181856,1000,4417.261047
-60.815029,1000,4426.403236
154.490416,629,4435.971171
-171.766843,675,4442.075226
-57.465568,332,4445.110452
-85.794086,453,4453.229837
110.772145,724,4459.684749
-145.044583,501,4464.129442
-86.356501,374,4467.656964
-42.434435,1000,4481.254197
150.340265,606,4486.846171
-54.736445,218,4488.718854
-69.459509,533,4493.426835
-71.064421,452,4500.816092
129.273836,673,4506.079629
11.023961,864,4513.182485
208.919873,527,4521.199709
144.6069,581,4526.088295
69.67095,967,4534.105048
220.140697,510,4542.014343
-122.429537,584,4546.767271
-91.841951,552,4551.252609
162.603256,623,4559.332961
-63.513741,488,4563.303746
150.84769,780,4570.146488
198.322601,559,4575.071973
-40.699324,1000,4588.139203
-16.563205,1000,4597.077097
205.146237,510,4605.14307
87.793359,844,4613.172595
211.136632,560,4618.547646
-134.548618,947,4631.673002
-68.631009,1000,4640.581983
-50.981758,1000,4653.606335
158.145252,755,4660.204198
-78.412357,467,4664.097309
188.177349,534,4672.283053
-35.534234,1000,4680.698449
53.651664,1000,4693.828089
160.530863,917,4701.514489
-80.037436,340,4704.13935
195.482998,954,4714.737444
151.247984,582,4719.219314
-46.618011,393,4722.419486
-153.188687,753,4732.982797
206.821509,453,4736.921735
157.447406,649,4742.283888
134.266207,769,4748.696986
80.738414,1000,4761.957994
173.303804,555,4766.852592
195.537552,487,4771.270329
-93.621295,481,4779.805424
-104.869326,516,4784.401497
213.188702,569,4789.419621
209.058873,785,4800.591684
-35.063462,1000,4810.015805
-41.948177,314,4812.890293
185.851455,544,4821.214751
-89.521551,547,4825.765904
-39.008661,446,4829.586642
-40.690454,1000,4838.423958
-62.434799,453,4846.113658
151.812655,475,4850.069236
-4.276905,1000,4858.605548
39.650917,1000,4869.923571
177.561391,564,4874.208348
214.794185,511,4878.207697
-0.584244,1000,4889.670912
151.127347,643,4895.275825
-109.326454,744,4905.923402
185.387711,495,4910.331435
-205.343235,424,4913.864264
135.581268,940,4925.665014
161.608272,527,4930.43609
54.257913,1000,4939.954657
-54.240628,230,4942.159036
183.101139,507,4951.24765
150.619492,410,4955.187519
-63.760414,188,4956.973231
45.399086,1000,4966.489687
212.61881,565,4976.181667
197.494772,555,4981.274508
208.866741,595,4986.346039
213.424402,438,4989.917764
-28.236815,325,4996.24154
-84.212115,499,5000.382382
173.436979,603,5005.478416
150.522916,482,5009.561462
140.25361,695,5019.044042
171.15919,466,5022.758912
-48.500861,305,5025.080428
179.079952,481,5028.637585
202.986102,448,5034.91507
25.661353,1000,5043.186817
190.17629,479,5047.427685
195.510677,477,5051.660217
182.094883,450,5059.169919
-61.989409,262,5061.337787
196.46317,485,5065.285124
210.564372,652,5070.693675
-64.100625,355,5077.433891
118.815637,932,5086.042338
-55.607647,567,5091.390951
-135.90685,608,5101.440766
25.100094,1000,5111.216029
154.991242,510,5116.349604
-58.957267,512,5125.953285
145.998455,577,5131.252091
210.736695,572,5136.27679
-95.821832,456,5140.033142
-69.858344,458,5147.456748
174.897995,463,5151.216942
-71.467246,424,5154.760507
-26.178935,406,5158.064821
102.791365,780,5168.320294
-29.112741,388,5171.48375
-70.813546,357,5174.296364
56.63244,1000,5181.880283
116.278136,474,5189.163152
92.947419,561,5193.564528
97.737218,551,5197.880142
217.010261,486,5201.666109
-80.309623,382,5208.483332
-134.01687,563,5213.173933
172.589018,695,5218.964812
104.687325,907,5230.886061
-155.558101,707,5237.189139
184.378841,680,5243.253052
