#{"t_start": 1670730601.373288, "env_id": "LunarLander-v2"}
r,l,t
-120.349307,693,2634.053065
122.241389,699,2652.775001
-141.870416,515,2661.831975
138.191121,593,2672.114448
-100.170523,506,2686.182658
39.505064,810,2695.710141
143.24749,838,2706.773654
50.391692,1000,2718.088757
62.067687,1000,2731.50178
58.413271,1000,2746.560395
-111.685047,650,2752.050028
67.161206,1000,2772.902599
86.953283,1000,2788.777184
-66.159177,508,2796.350309
-115.585147,452,2803.619309
127.039547,736,2811.772851
67.634531,1000,2820.433491
119.008593,732,2841.501798
39.793826,1000,2854.71908
54.115441,1000,2866.521828
46.116487,1000,2878.710783
-92.887317,463,2884.800897
-79.064463,504,2896.444385
126.940985,680,2902.471627
124.87991,700,2912.629539
7.164026,1000,2930.555118
98.659086,634,2935.773807
-130.756902,616,2946.258654
142.505882,733,2959.418843
68.39809,1000,2970.015091
-42.322217,542,2977.703635
-73.765673,573,2986.865254
38.339154,1000,2998.371753
100.319736,1000,3011.64577
127.241846,772,3020.921641
20.445606,1000,3034.885862
-83.619407,557,3040.685602
151.019264,675,3048.304072
-120.442138,587,3060.423557
-66.04445,576,3066.650139
142.56423,684,3073.609013
158.485929,593,3085.509942
64.070402,1000,3098.61084
-65.982709,156,3100.046053
-80.459443,604,3105.291047
146.130648,716,3118.387824
35.220894,1000,3132.238425
-73.869401,573,3142.932471
19.777384,1000,3158.229347
75.984567,1000,3166.3181
-108.539465,638,3180.613423
103.564265,754,3191.959105
-49.255183,565,3196.796709
-250.298407,634,3204.846807
91.625024,1000,3221.94764
154.198932,569,3229.933192
88.753765,1000,3242.399175
-224.826187,647,3249.790587
39.420324,1000,3264.853009
63.969491,1000,3279.226041
175.647767,605,3295.129555
70.124503,1000,3317.38237
104.522334,798,3324.214489
75.807122,1000,3335.394646
-74.813001,248,3337.882214
-119.710693,557,3342.524047
62.152852,1000,3354.197593
175.268641,692,3360.681842
63.3412,1000,3371.769977
46.837752,1000,3380.102451
76.218345,1000,3391.54377
86.783935,1000,3399.793008
-112.397476,286,3402.203143
171.758939,839,3411.817994
122.986003,609,3416.886802
202.44114,598,3422.460543
68.925084,1000,3433.212715
-143.691791,561,3437.48839
147.941882,908,3445.286706
74.02268,1000,3456.203002
-63.085097,509,3460.464874
-99.468105,470,3464.476064
192.751603,524,3471.446408
87.483372,1000,3479.622077
120.762761,557,3484.95181
87.541813,1000,3496.249303
50.907872,1000,3504.88608
81.068521,1000,3515.723139
62.952445,1000,3524.375691
109.499295,1000,3535.003996
153.003092,541,3539.333849
172.439251,589,3544.682458
104.454972,1000,3555.013266
-83.67935,515,3558.928153
159.247504,618,3564.613849
62.690061,1000,3575.590261
87.102414,1000,3584.183605
-137.283554,582,3591.506973
216.615071,526,3595.5668
125.881127,682,3600.907245
154.405569,674,3609.807805
52.453481,1000,3617.712808
-53.643493,511,3622.480228
94.909877,771,3631.713675
-86.307713,188,3633.236976
-67.136119,424,3636.630642
93.735704,786,3643.585806
66.360479,699,3651.838018
59.528107,1000,3660.133638
47.883811,1000,3671.156879
34.183446,1000,3679.210877
137.809576,695,3688.423222
92.452931,1000,3697.237322
200.107778,589,3702.979475
167.163408,661,3711.259617
-164.021161,824,3718.167504
-101.59183,228,3720.659286
-108.955055,687,3729.076878
-54.954502,604,3733.579938
36.791044,1000,3742.547885
84.34502,1000,3753.300585
149.613533,705,3759.055007
-60.0993,458,3762.890909
162.856927,626,3770.672724
-71.251584,206,3772.266478
66.394318,1000,3780.610616
-119.180306,685,3788.867972
76.956015,1000,3796.782279
161.724837,638,3802.597543
120.609895,657,3810.339003
63.58829,779,3816.544822
-145.832718,764,3823.542029
-120.858172,747,3832.149854
-66.552427,198,3833.652005
46.818719,1000,3842.27265
0.947549,1000,3853.388754
-74.921914,724,3859.565412
-81.090482,210,3861.481816
-91.964122,788,3870.690598
58.149799,1000,3878.999288
66.880116,1000,3890.684751
168.766067,927,3898.124434
-75.851905,154,3899.558075
78.273472,1000,3911.092874
-51.630793,548,3915.33648
-66.032255,464,3919.622312
103.965956,1000,3931.180354
82.883821,1000,3939.158906
151.705583,678,3948.039552
154.999199,822,3954.642612
-136.96395,732,3961.099684
159.088378,693,3969.982943
121.790813,680,3975.285006
120.376543,786,3982.115147
111.01038,735,3990.830504
-93.1887,165,3992.119191
84.736457,1000,4001.461421
64.109291,1000,4012.903595
