#{"t_start": 1670826767.0883584, "env_id": "LunarLander-v2"}
r,l,t
-167.149096,97,167.08533
-300.770812,101,167.552195
-92.773181,115,168.099517
-297.595192,114,168.592176
-312.773305,136,169.211736
-238.166811,104,169.685004
-378.45927,96,170.116753
-260.807236,86,170.475775
-453.895236,86,170.86045
-150.165449,79,171.225527
-150.366687,99,171.68441
-349.566038,89,172.134306
-472.498065,128,172.703357
-591.892849,135,173.235554
-200.076844,101,173.666124
-399.654398,104,174.074753
-418.564035,104,174.48458
-136.963548,75,174.782526
-149.384781,58,175.009477
-99.799502,86,175.357476
-185.360906,108,175.779025
-141.533909,80,176.102983
-390.705252,86,176.428288
-467.947309,106,176.856243
-315.474502,99,177.251005
-242.135487,84,177.575062
-243.136741,124,178.085273
-414.178575,122,178.55355
-414.462515,107,179.051791
-512.660966,122,179.58753
-375.913974,102,180.027762
-242.403065,120,180.528094
-365.138641,92,180.947784
-57.979965,62,181.218599
-175.409491,90,181.63422
-105.818635,74,181.965926
-157.083497,86,182.341121
-141.661431,146,182.972738
-526.453543,117,183.478233
-249.495579,123,184.046102
-131.490866,85,184.452836
-82.923643,72,184.765346
-154.390042,124,185.270231
-233.728798,111,185.713303
-220.457773,97,186.096423
-573.743452,97,186.523472
-96.644185,60,186.772464
-268.985893,115,187.282688
-223.158664,98,187.713748
-337.237922,134,188.327802
-0.794642,76,188.667681
-328.136259,119,189.204668
-287.502302,107,189.69695
-147.360314,76,190.035571
-434.437702,102,190.447186
-175.701696,81,190.77298
-464.734066,97,191.156109
-310.944622,110,191.5975
-178.841364,80,191.918896
-373.375801,94,192.292624
-259.122674,114,192.755335
-151.306972,98,193.165735
-187.807034,104,193.604136
-112.232783,72,193.901284
-333.45924,81,194.234669
-366.29311,88,194.595635
-159.562254,98,194.997139
-127.368141,77,195.308505
-303.017809,121,195.782041
-138.599863,73,196.067844
-174.152164,84,196.439706
-132.299288,74,196.741358
-62.515296,61,197.025829
-356.728267,105,197.473206
-125.077936,74,197.799666
-112.363901,75,198.121832
-540.137559,150,198.76426
-191.692474,65,199.052468
-317.209256,90,199.412099
-260.3925,87,199.771711
-106.482403,60,200.02284
-140.537203,74,200.324888
-163.682782,91,200.712312
-312.386636,96,201.100723
-60.799338,66,201.36007
-411.026264,119,201.980579
-96.850804,72,202.32794
-384.320889,111,202.818902
-109.085932,71,203.131098
-171.602151,123,203.672722
-283.194046,106,204.110456
-272.635367,110,204.546955
-186.841551,97,204.925989
-150.498176,66,205.201609
-146.180246,88,205.550027
-212.889728,87,205.902529
-166.215133,84,206.227261
-471.784152,137,206.820235
-125.440328,73,207.151797
-285.734184,105,207.597359
-215.955713,79,207.921172
-442.763595,89,208.328989
-220.930015,102,208.783678
-149.644289,81,209.162001
-150.044112,71,209.476521
-139.723887,81,209.855453
-130.154923,86,210.284841
-246.01194,80,210.623381
-126.472846,90,210.991051
-133.261025,72,211.281952
-263.37714,92,211.670821
-145.473804,64,211.960849
-34.394482,85,212.322975
-79.041422,101,212.769827
-183.550623,77,213.094789
-133.389997,77,213.397929
-242.833948,99,213.794695
-195.689607,106,214.256929
-245.947222,83,214.594629
-140.471936,82,214.934847
-356.259938,100,215.331528
-178.833812,110,215.772164
-47.103365,80,216.104647
5.804674,80,216.426921
-467.815731,118,216.946328
-328.844825,91,217.481545
-192.117043,115,218.034113
-384.108701,86,218.413953
-154.149876,94,218.800931
-218.905335,106,219.240738
-98.250133,66,219.508612
-324.396871,106,219.969214
-158.305003,108,220.424273
-623.467942,119,220.954192
-225.769939,143,221.596017
-251.876175,113,222.149097
-346.476227,108,222.682459
-445.912178,137,223.329879
-241.815354,86,223.702547
-300.955709,113,224.213722
-219.542828,76,224.53758
-318.716509,129,225.055911
-545.026694,90,225.452307
-323.384523,123,225.968286
-250.686407,89,226.342019
-233.365717,71,226.627546
-248.787506,88,227.006219
-147.799161,74,227.316351
-267.102485,143,227.944705
-318.33963,104,228.381239
-285.669933,110,228.850619
-148.580154,83,229.230953
-169.719154,73,229.536721
-213.648941,105,229.988935
-316.252947,100,230.46997
-438.488106,97,230.913557
-221.441532,98,231.340286
-199.968017,145,231.951408
-302.022853,125,232.50102
-368.977841,105,232.942432
-122.454331,91,233.318856
-231.718205,108,233.816183
-159.386816,78,234.180504
-158.406091,97,234.620661
-200.226391,68,234.928795
-210.734997,105,235.369404
-368.324083,82,235.748878
-95.038648,61,235.99269
-206.724467,88,236.357171
-296.433779,98,236.763885
-283.319736,92,237.195
-211.177081,83,237.535509
-262.578729,98,237.944968
-227.720043,84,238.293933
-239.33083,105,238.722707
-154.401863,77,239.043874
-122.512057,88,239.403272
-115.462291,73,239.707292
-284.777751,91,240.075872
-181.867426,81,240.40957
-351.866023,75,240.718032
-293.687855,107,241.155319
-89.458454,89,241.545973
-150.616821,112,242.161589
-304.526967,107,242.623841
-96.823627,96,243.027477
-231.39863,109,243.515191
-131.403964,101,243.950297
-248.026752,80,244.274638
-307.260443,98,244.671047
-146.780612,101,245.088833
-328.663307,95,245.467635
-134.029396,150,246.101226
-173.482521,123,246.596171
-94.265687,63,246.860651
-318.169457,95,247.250673
-413.54524,123,247.750579
-181.571164,68,248.026944
-44.664928,69,248.320258
-248.653729,80,248.640112
-281.331928,66,248.908177
-346.590334,121,249.402852
-151.206443,77,249.707655
-139.14823,105,250.15518
-511.282305,111,250.622624
-192.901442,141,251.165788
-204.375019,92,251.557025
-432.926762,86,251.969716
-234.168747,132,252.51908
-110.032776,113,252.996053
-222.099707,85,253.32947
-357.106792,106,253.744709
-145.689565,90,254.105714
-102.061701,66,254.363353
-242.607499,139,254.897603
-154.074082,80,255.210239
-500.12466,140,255.77065
-146.441735,79,256.076705
-465.395907,129,256.581873
-202.988302,133,257.09995
-147.337513,73,257.376646
-98.887127,65,257.634947
-150.861026,100,258.028998
-315.713381,123,258.499892
-132.731298,90,258.845733
-267.838909,105,259.255463
-208.805268,101,259.660429
-191.122935,97,260.036366
-111.923914,64,260.317669
-248.43321,100,260.743928
-243.292659,105,261.155134
-197.692727,102,261.574357
-141.546831,69,261.85158
-143.359592,70,262.13261
-94.986523,71,262.417138
-215.800438,86,262.759484
-162.277718,115,263.219091
-284.288129,114,263.700109
-359.401541,77,264.035269
-432.958163,91,264.489915
-308.761034,109,264.970433
-38.911515,69,265.282178
-137.285178,114,265.798066
-140.539009,93,266.210621
-320.537785,119,266.750061
-17.695744,76,267.095043
-330.734653,87,267.485713
-128.95557,82,267.847773
-90.428255,81,268.224811
-99.084568,83,268.597715
-100.350696,63,268.842486
-323.657409,119,269.304968
-96.217667,96,269.685169
-177.51191,95,270.114838
-163.28304,110,270.542781
-117.986051,95,270.922684
-2718.511574,1000,275.392973
-575.263795,96,275.87313
-470.69881,134,276.447846
-459.328192,94,276.834012
-287.151239,82,277.146664
-442.175544,90,277.520137
-325.341614,135,278.148825
-306.6792,115,278.699329
-225.603965,79,279.03198
-154.077806,73,279.327973
-98.505728,66,279.615076
-275.427388,132,280.186675
-304.076132,102,280.632342
-94.381695,92,281.006895
-202.915822,119,281.466856
-345.286805,148,282.049963
-355.397159,108,282.467963
-148.533572,105,282.927015
-240.887538,75,283.272611
-150.029311,88,283.672786
-291.715809,75,284.019267
-284.247826,76,284.363296
-370.97022,91,284.769008
-261.01488,75,285.094153
-171.936317,114,285.601144
-254.1769,84,285.957901
-134.500837,100,286.367641
-113.6261,79,286.735605
-78.226362,79,287.061092
-241.74086,91,287.458012
-226.059484,133,288.071081
-113.254371,81,288.417561
-306.905404,91,288.778517
-123.606747,114,289.245575
-209.271219,104,289.655419
-233.637655,84,289.995105
-294.947343,114,290.45078
-228.814809,114,290.921427
-198.273075,103,291.337794
-374.60832,89,291.690773
-67.061417,82,292.029372
-184.748069,85,292.382957
-206.61086,96,292.78704
-333.160695,78,293.117737
-132.321676,90,293.506362
-416.96172,102,293.962414
-402.570744,86,294.319719
-482.127115,90,294.67332
-137.452263,86,295.049083
-420.637395,164,295.768925
-334.360766,97,296.252095
-416.217694,99,296.673659
-109.984413,84,297.01868
-67.898021,73,297.316365
-192.259352,105,297.724997
-115.97136,79,298.04892
-161.693955,79,298.373884
-74.145024,70,298.640047
-433.371172,130,299.13602
-128.657813,124,299.599189
-137.141525,66,299.848017
-199.062799,81,300.161625
-481.308435,87,300.503844
-390.435693,91,300.86117
-209.695844,114,301.29045
-231.515773,99,301.718034
-297.429446,119,302.223907
-188.654295,93,302.585385
-151.695799,118,303.048879
-138.920169,82,303.387771
-108.358147,74,303.724494
-168.635251,100,304.168066
-126.69615,70,304.476972
-369.700345,118,304.952039
-213.686612,131,305.46265
-450.277566,101,305.864047
-471.78986,78,306.158161
-459.938022,116,306.592621
-293.624366,98,306.972469
-150.618742,130,307.459278
-84.386518,67,307.766875
-117.35581,93,308.188737
-131.949524,65,308.442778
-150.977711,98,308.845909
-266.963901,98,309.232917
-126.559302,92,309.607928
-157.163287,93,309.976352
-357.59141,107,310.388338
-123.990373,127,310.899197
-194.149325,143,311.49437
-123.328186,115,311.955817
-139.747094,107,312.377525
-290.924718,96,312.759822
-161.162315,83,313.087814
