#{"t_start": 1667889378.5235724, "env_id": "LunarLander-v2"}
r,l,t
-3.061062,187,218.890344
-194.878903,261,219.764845
37.628103,153,220.294682
-52.363675,327,222.979642
1.859529,165,223.567979
23.545962,245,224.379595
-44.077855,219,225.124028
-9.20358,250,225.970647
-96.415477,182,226.58764
-20.381415,298,227.588533
-168.943968,473,230.762622
-193.083261,353,231.897124
-31.505181,1000,235.229012
-92.832281,252,236.103445
-164.343973,196,236.755319
60.936016,1000,241.716762
41.727022,1000,245.096842
54.680809,1000,250.049709
20.551898,1000,253.439286
-45.109514,390,256.388237
130.093905,1000,259.76426
42.98104,229,260.561272
108.540763,1000,265.541991
63.543478,1000,268.787901
63.739692,1000,273.999451
65.23235,1000,277.349741
-251.783802,168,277.931859
81.313718,1000,282.868174
-31.215353,233,283.658474
36.35072,148,284.178951
153.718571,1000,287.567583
-23.574947,177,288.166086
6.575412,185,290.463469
77.934636,1000,293.908368
81.800362,1000,298.912192
107.160518,1000,302.176466
-1.17158,341,303.284307
36.106666,187,303.895542
9.197129,214,304.601378
119.748414,1000,309.521357
78.969937,1000,312.867488
-23.335404,310,313.890652
126.369859,1000,318.741438
152.809205,1000,321.95601
122.952096,1000,326.819964
-17.403018,313,327.850898
103.30494,1000,332.740444
111.336798,1000,335.919816
100.912338,1000,340.689975
116.456895,1000,343.93364
45.847779,1000,348.925457
8.53309,317,349.992495
7.651754,224,350.767586
42.386698,1000,353.986796
-54.962004,543,357.430752
88.291803,1000,360.819838
10.407414,1000,365.794005
115.508572,1000,369.102198
91.447438,1000,374.091383
172.075149,703,376.451459
-127.3477,722,378.881411
166.221656,593,382.532932
96.266495,1000,385.810488
60.848918,1000,389.047784
27.004357,1000,394.014073
53.207531,1000,397.470875
-72.563682,512,400.931299
-88.913795,600,402.97858
-49.837137,564,404.899233
120.556852,1000,409.975261
59.745185,1000,413.397757
-22.568315,454,414.900403
136.269357,1000,419.777642
211.101289,465,421.3836
119.092167,1000,426.33032
181.763128,453,427.81542
101.7555,1000,431.116659
115.44497,1000,436.140996
98.993351,1000,439.44647
24.975061,247,440.296663
114.399102,1000,445.374839
-67.978571,565,447.224859
-29.114737,464,448.814852
72.001667,1000,453.756299
160.49858,672,455.98605
87.169751,1000,460.80752
-87.578068,449,462.286996
54.200806,1000,465.608116
